skin_id_hurtownia,champion_id,champion_name,skin_num,skin_name,rarity,price_rp
1624,Taric,Taric,0,default,Epic,1350.0
1625,Taric,Taric,1,Emerald Taric,Epic,1350.0
1626,Taric,Taric,2,Armor of the Fifth Age Taric,Epic,1350.0
1627,Taric,Taric,3,Bloodstone Taric,Epic,1350.0
1628,Taric,Taric,4,Pool Party Taric,Epic,1350.0
1629,Taric,Taric,9,Taric Luminshield,Epic,1350.0
1630,Taric,Taric,18,Space Groove Taric,Epic,1350.0
1631,Taric,Taric,27,Fatebreaker Taric,Epic,1350.0
1632,Teemo,Teemo,0,default,Epic,1350.0
1633,Teemo,Teemo,1,Happy Elf Teemo,Epic,1350.0
1634,Teemo,Teemo,2,Recon Teemo,Epic,1350.0
1635,Teemo,Teemo,3,Badger Teemo,Epic,1350.0
1636,Teemo,Teemo,4,Astronaut Teemo,Epic,1350.0
1637,Teemo,Teemo,5,Cottontail Teemo,Epic,1350.0
1638,Teemo,Teemo,6,Super Teemo,Epic,1350.0
1639,Teemo,Teemo,7,Panda Teemo,Epic,1350.0
1640,Teemo,Teemo,8,Omega Squad Teemo,Epic,1350.0
1641,Teemo,Teemo,14,Little Devil Teemo,Epic,1350.0
1642,Teemo,Teemo,18,Beemo,Epic,1350.0
1643,Teemo,Teemo,25,Spirit Blossom Teemo,Epic,1350.0
1644,Teemo,Teemo,27,Prestige Spirit Blossom Teemo,Epic,1350.0
1645,Teemo,Teemo,37,Firecracker Teemo,Epic,1350.0
1646,Teemo,Teemo,47,Space Groove Teemo,Epic,1350.0
1647,Teemo,Teemo,54,Spirit Blossom Springs Teemo,Epic,1350.0
1648,Thresh,Thresh,0,default,Epic,1350.0
1649,Thresh,Thresh,1,Deep Terror Thresh,Epic,1350.0
1650,Thresh,Thresh,2,Worlds 2013 Thresh,Epic,1350.0
1651,Thresh,Thresh,3,Blood Moon Thresh,Epic,1350.0
1652,Thresh,Thresh,4,SSW Thresh,Epic,1350.0
1653,Thresh,Thresh,5,Dark Star Thresh,Epic,1350.0
1654,Thresh,Thresh,6,High Noon Thresh,Epic,1350.0
1655,Thresh,Thresh,13,Pulsefire Thresh,Epic,1350.0
1656,Thresh,Thresh,14,Prestige Pulsefire Thresh,Epic,1350.0
1657,Thresh,Thresh,15,FPX Thresh,Epic,1350.0
